QE_NAME,SOURCE,smrn_count,AAAsViewedByQE,QEAndAAAppended
GRRHIO,UR0924,0,UR0924,GRRHIO|UR0924
HIXNY,AMGPCCQNS,0,AMGPCCQNS,HIXNY|AMGPCCQNS
HEALTHIX,RIVPRHC,0,RIVPRHC,HEALTHIX|RIVPRHC
GRRHIO,UR1522,0,UR1522,GRRHIO|UR1522
GRRHIO,UR0212,0,UR0212,GRRHIO|UR0212
HECDCS,BUTTERMILK-FALLS,0,BUTTERMILK-FALLS,HECDCS|BUTTERMILK-FALLS
GRRHIO,RRH415,0,RRH415,GRRHIO|RRH415
GRRHIO,RR14,0,RR14,GRRHIO|RR14
HIXNY,GFHBHADULT,0,GFHBHADULT,HIXNY|GFHBHADULT
HEALTHIX,ASCWHP,0,ASCWHP,HEALTHIX|ASCWHP
GRRHIO,UR0299,0,UR0299,GRRHIO|UR0299
HEALTHIX,RGMG,0,RGMG,HEALTHIX|RGMG
HIXNY,SPMOBBARIAT,0,SPMOBBARIAT,HIXNY|SPMOBBARIAT
GRRHIO,VACB,0,VACB,GRRHIO|VACB
GRRHIO,UR0248,0,UR0248,GRRHIO|UR0248
HEALTHIX,GSB,0,GSB,HEALTHIX|GSB
HEALTHIX,HBELLUTTA,0,HBELLUTTA,HEALTHIX|HBELLUTTA
HEALTHIX,GWMD,0,GWMD,HEALTHIX|GWMD
GRRHIO,UR0411,0,UR0411,GRRHIO|UR0411
HEALTHIX,CMPC,0,CMPC,HEALTHIX|CMPC
HEALTHIX,PARKERHC,0,PARKERHC,HEALTHIX|PARKERHC
GRRHIO,IRAI,0,IRAI,GRRHIO|IRAI
TXD,WLSIMP,0,WLSIMP,TXD|WLSIMP
GRRHIO,UR0842,0,UR0842,GRRHIO|UR0842
GRRHIO,SSMHCC,0,SSMHCC,GRRHIO|SSMHCC
TXD,WLSPC,0,WLSPC,TXD|WLSPC
HIXNY,SPCCTBRUSDOC,0,SPCCTBRUSDOC,HIXNY|SPCCTBRUSDOC
HECDCS,NASCENTIA-HEALTH,0,NASCENTIA-HEALTH,HECDCS|NASCENTIA-HEALTH
HIXNY,SPINMMED,0,SPINMMED,HIXNY|SPINMMED
TXD,BLDCR,0,BLDCR,TXD|BLDCR
GRRHIO,UR0020,0,UR0020,GRRHIO|UR0020
GRRHIO,UR2366,0,UR2366,GRRHIO|UR2366
HIXNY,AMHSAVASHL7,0,AMHSAVASHL7,HIXNY|AMHSAVASHL7
GRRHIO,RRH662,0,RRH662,GRRHIO|RRH662
HIXNY,1205934148,0,1205934148,HIXNY|1205934148
HIXNY,STPLIMAGE,0,STPLIMAGE,HIXNY|STPLIMAGE
HEALTHIX,AKMC,0,AKMC,HEALTHIX|AKMC
GRRHIO,RRH099,0,RRH099,GRRHIO|RRH099
HEALTHIX,LPOSIT,0,LPOSIT,HEALTHIX|LPOSIT
TXD,TMGGRD,0,TMGGRD,TXD|TMGGRD
TXD,HRTGRN,0,HRTGRN,TXD|HRTGRN
GRRHIO,UR0151,0,UR0151,GRRHIO|UR0151
HEALTHIX,OURNM,0,OURNM,HEALTHIX|OURNM
HIXNY,SMHAPODIATR,0,SMHAPODIATR,HIXNY|SMHAPODIATR
HEALTHIX,DSINGH,0,DSINGH,HEALTHIX|DSINGH
HIXNY,AMHSAPLA,0,AMHSAPLA,HIXNY|AMHSAPLA
GRRHIO,UR1941,0,UR1941,GRRHIO|UR1941
HEALTHIX,CTMP,0,CTMP,HEALTHIX|CTMP
HIXNY,SPCPMDIAEND,0,SPCPMDIAEND,HIXNY|SPCPMDIAEND
HECDCS,ONEIDA-CTY-HD,0,ONEIDA-CTY-HD,HECDCS|ONEIDA-CTY-HD
TXD,HRTVLG,0,HRTVLG,TXD|HRTVLG
HEALTHIX,DLMX,0,DLMX,HEALTHIX|DLMX
TXD,LIBHC,0,LIBHC,TXD|LIBHC
HIXNY,WMCAPSHCMVADOC,0,WMCAPSHCMVADOC,HIXNY|WMCAPSHCMVADOC
GRRHIO,UR0113,0,UR0113,GRRHIO|UR0113
HEALTHIX,LIDERM,0,LIDERM,HEALTHIX|LIDERM
HEALTHIX,IPMC,0,IPMC,HEALTHIX|IPMC
GRRHIO,UR0166,0,UR0166,GRRHIO|UR0166
HEALTHIX,MCMHE,0,MCMHE,HEALTHIX|MCMHE
HEALTHIX,BMPC,0,BMPC,HEALTHIX|BMPC
BRONX,OPTIMUM_PRIMARY_CARE_MEDICAL,0,OPTIMUM PRIMARY CARE MEDICAL,BRONX|OPTIMUM PRIMARY CARE MEDICAL
HEALTHIX,YAIM,0,YAIM,HEALTHIX|YAIM
HEALTHIX,SARO,0,SARO,HEALTHIX|SARO
HIXNY,WMCMHRHCOVDOC,0,WMCMHRHCOVDOC,HIXNY|WMCMHRHCOVDOC
HEALTHIX,MKRM,0,MKRM,HEALTHIX|MKRM
HEALTHIX,SUNMED,0,SUNMED,HEALTHIX|SUNMED
HIXNY,WMCBSMGORTH,0,WMCBSMGORTH,HIXNY|WMCBSMGORTH
GRRHIO,RR792,0,RR792,GRRHIO|RR792
HEALTHIX,LIGBH,0,LIGBH,HEALTHIX|LIGBH
HIXNY,CPMGRHMCL,0,CPMGRHMCL,HIXNY|CPMGRHMCL
HEALTHIX,SUFPRIMHEAL,0,SUFPRIMHEAL,HEALTHIX|SUFPRIMHEAL
HEALTHIX,ASCTK,0,ASCTK,HEALTHIX|ASCTK
BRONX,LUIS_GUERRERO,0,LUIS GUERRERO,BRONX|LUIS GUERRERO
HEALTHIX,ACLMED,0,ACLMED,HEALTHIX|ACLMED
GRRHIO,UR0403,0,UR0403,GRRHIO|UR0403
HECDCS,GASTRO-ASSOC,0,GASTRO-ASSOC,HECDCS|GASTRO-ASSOC
HEALTHIX,LFME,0,LFME,HEALTHIX|LFME
GRRHIO,UR2368,0,UR2368,GRRHIO|UR2368
HEALTHIX,ECWBRIM,0,ECWBRIM,HEALTHIX|ECWBRIM
HECDCS,WEST-MIDHUDSON-2,0,WEST-MIDHUDSON-2,HECDCS|WEST-MIDHUDSON-2
HEALTHIX,GURWINLTC,0,GURWINLTC,HEALTHIX|GURWINLTC
HEALTHIX,PROHIM,0,PROHIM,HEALTHIX|PROHIM
HEALTHIX,ROSHM,0,ROSHM,HEALTHIX|ROSHM
GRRHIO,AMRN,0,AMRN,GRRHIO|AMRN
GRRHIO,RRH541,0,RRH541,GRRHIO|RRH541
TXD,JMAND,0,JMAND,TXD|JMAND
BRONX,EVERGREEN_MEDICAL_CLINIC,0,EVERGREEN MEDICAL CLINIC,BRONX|EVERGREEN MEDICAL CLINIC
HEALTHIX,SIPA,0,SIPA,HEALTHIX|SIPA
HEALTHIX,GCC,0,GCC,HEALTHIX|GCC
GRRHIO,UR2367,0,UR2367,GRRHIO|UR2367
GRRHIO,RRH037,0,RRH037,GRRHIO|RRH037
GRRHIO,RR676,0,RR676,GRRHIO|RR676
GRRHIO,UR0196,0,UR0196,GRRHIO|UR0196
HIXNY,3162,0,3162,HIXNY|3162
TXD,UPC.DUPLICATE1,0,UPC,TXD|UPC
HIXNY,1114954682,0,1114954682,HIXNY|1114954682
HEALTHIX,ECLI,0,ECLI,HEALTHIX|ECLI
HEALTHIX,MECHAN,0,MECHAN,HEALTHIX|MECHAN
GRRHIO,UR0156,0,UR0156,GRRHIO|UR0156
HEALTHIX,PCMH,0,PCMH,HEALTHIX|PCMH
HEALTHIX,MEMC,0,MEMC,HEALTHIX|MEMC
GRRHIO,LPP2,0,LPP2,GRRHIO|LPP2
GRRHIO,UR0321,0,UR0321,GRRHIO|UR0321
HIXNY,SPMEAMED,0,SPMEAMED,HIXNY|SPMEAMED
HIXNY,SMHACANCER,0,SMHACANCER,HIXNY|SMHACANCER
HEALTHIX,NCHC,0,NCHC,HEALTHIX|NCHC
HIXNY,AMHSAGENSURHL7,0,AMHSAGENSURHL7,HIXNY|AMHSAGENSURHL7
HEALTHIX,WASHC,0,WASHC,HEALTHIX|WASHC
HIXNY,5353ALERT,0,5353ALERT,HIXNY|5353ALERT
HEALTHIX,OMHNCC,0,OMHNCC,HEALTHIX|OMHNCC
GRRHIO,UR0627,0,UR0627,GRRHIO|UR0627
HEALTHIX,RASU,0,RASU,HEALTHIX|RASU
HIXNY,GFHENTHL7,0,GFHENTHL7,HIXNY|GFHENTHL7
GRRHIO,RRH374,0,RRH374,GRRHIO|RRH374
GRRHIO,ASAP,0,ASAP,GRRHIO|ASAP
GRRHIO,RRH331,0,RRH331,GRRHIO|RRH331
GRRHIO,UR0405,0,UR0405,GRRHIO|UR0405
HIXNY,WWAMHCER,0,WWAMHCER,HIXNY|WWAMHCER
HIXNY,1821080664,0,1821080664,HIXNY|1821080664
GRRHIO,UR1515,0,UR1515,GRRHIO|UR1515
GRRHIO,RR546,0,RR546,GRRHIO|RR546
HEALTHIX,ECWCMGQ,0,ECWCMGQ,HEALTHIX|ECWCMGQ
HIXNY,SRSCSVAUDIODOC,0,SRSCSVAUDIODOC,HIXNY|SRSCSVAUDIODOC
GRRHIO,UR2184,0,UR2184,GRRHIO|UR2184
HEALTHIX,SAMA,0,SAMA,HEALTHIX|SAMA
HEALTHIX,ECWBPAA,0,ECWBPAA,HEALTHIX|ECWBPAA
GRRHIO,RR747,0,RR747,GRRHIO|RR747
BRONX,MICHAEL_CORREA,0,MICHAEL CORREA,BRONX|MICHAEL CORREA
GRRHIO,ENRO,0,ENRO,GRRHIO|ENRO
GRRHIO,RR57,0,RR57,GRRHIO|RR57
HIXNY,1043861974,0,1043861974,HIXNY|1043861974
GRRHIO,NSWNY2,0,NSWNY2,GRRHIO|NSWNY2
GRRHIO,UR0988,0,UR0988,GRRHIO|UR0988
HIXNY,CVPHFAMMEDDOC,0,CVPHFAMMEDDOC,HIXNY|CVPHFAMMEDDOC
GRRHIO,UR0570,0,UR0570,GRRHIO|UR0570
HEALTHIX,NYSMD,0,NYSMD,HEALTHIX|NYSMD
HEALTHIX,VDMD,0,VDMD,HEALTHIX|VDMD
HIXNY,SPLPCPRIME,0,SPLPCPRIME,HIXNY|SPLPCPRIME
GRRHIO,RRH394,0,RRH394,GRRHIO|RRH394
GRRHIO,UR2364,0,UR2364,GRRHIO|UR2364
HEALTHIX,VZELE,0,VZELE,HEALTHIX|VZELE
HECDCS,SYRACUSE-PEDS,0,SYRACUSE-PEDS,HECDCS|SYRACUSE-PEDS
GRRHIO,RRH600,0,RRH600,GRRHIO|RRH600
HIXNY,WMCAPSORTFI,0,WMCAPSORTFI,HIXNY|WMCAPSORTFI
TXD,CLERK,0,CLERK,TXD|CLERK
GRRHIO,UR0254,0,UR0254,GRRHIO|UR0254
HIXNY,WMCAPSMFMHA,0,WMCAPSMFMHA,HIXNY|WMCAPSMFMHA
HEALTHIX,VANG,0,VANG,HEALTHIX|VANG
HEALTHIX,BFMD,0,BFMD,HEALTHIX|BFMD
GRRHIO,UR0205,0,UR0205,GRRHIO|UR0205
HEALTHIX,OMHNYPI,0,OMHNYPI,HEALTHIX|OMHNYPI
HEALTHIX,FNSE,0,FNSE,HEALTHIX|FNSE
GRRHIO,CCCS,0,CCCS,GRRHIO|CCCS
TXD,LMA.DUPLICATE1,0,LMA,TXD|LMA
HECDCS,WIHD.DUPLICATE1,0,WIHD,HECDCS|WIHD
GRRHIO,UR0369,0,UR0369,GRRHIO|UR0369
GRRHIO,LPP,0,LPP,GRRHIO|LPP
BRONX,"NORTHPOINT_MEDICAL_ASSOCIATES,_PC",0,"NORTHPOINT MEDICAL ASSOCIATES, PC","BRONX|NORTHPOINT MEDICAL ASSOCIATES, PC"
TXD,JMHONC,0,JMHONC,TXD|JMHONC
HIXNY,1003861782,0,1003861782,HIXNY|1003861782
GRRHIO,RRH596,0,RRH596,GRRHIO|RRH596
HEALTHIX,COIPA,0,COIPA,HEALTHIX|COIPA
HEALTHIX,BELLMC,0,BELLMC,HEALTHIX|BELLMC
GRRHIO,UR2264,0,UR2264,GRRHIO|UR2264
HEALTHIX,FRMG,0,FRMG,HEALTHIX|FRMG
GRRHIO,UR1804,0,UR1804,GRRHIO|UR1804
BRONX,UNIVERSITY_MEDICAL_OFFICE,0,UNIVERSITY MEDICAL OFFICE,BRONX|UNIVERSITY MEDICAL OFFICE
GRRHIO,UR0295,0,UR0295,GRRHIO|UR0295
GRRHIO,MZK2,0,MZK2,GRRHIO|MZK2
HEALTHIX,NASSIMED,0,NASSIMED,HEALTHIX|NASSIMED
TXD,NATERA,0,NATERA,TXD|NATERA
HEALTHIX,EGLHS,0,EGLHS,HEALTHIX|EGLHS
HECDCS,CHP-PINE-POINT,0,CHP-PINE-POINT,HECDCS|CHP-PINE-POINT
BRONX,STEPHEN_B_PEREZ,0,STEPHEN B PEREZ,BRONX|STEPHEN B PEREZ
HECDCS,WEST-WOMENS-MED,0,WEST-WOMENS-MED,HECDCS|WEST-WOMENS-MED
HIXNY,SPMEAOBGYN,0,SPMEAOBGYN,HIXNY|SPMEAOBGYN
GRRHIO,UR0168,0,UR0168,GRRHIO|UR0168
TXD,ELDSHA,0,ELDSHA,TXD|ELDSHA
GRRHIO,SECDN,0,SECDN,GRRHIO|SECDN
BRONX,CHEUK_W_LAU,0,CHEUK W LAU,BRONX|CHEUK W LAU
GRRHIO,RRH300,0,RRH300,GRRHIO|RRH300
TXD,SENNA2PART2,0,SENNA2PART2,TXD|SENNA2PART2
TXD,WLLSUB,0,WLLSUB,TXD|WLLSUB
GRRHIO,UR0138,0,UR0138,GRRHIO|UR0138
HEALTHIX,ZZMPC,0,ZZMPC,HEALTHIX|ZZMPC
GRRHIO,UR0034,0,UR0034,GRRHIO|UR0034
GRRHIO,UR2341,0,UR2341,GRRHIO|UR2341
HEALTHIX,GRGY,0,GRGY,HEALTHIX|GRGY
BRONX,MILLENNIUM_MEDICAL_GROUP,0,MILLENNIUM MEDICAL GROUP,BRONX|MILLENNIUM MEDICAL GROUP
GRRHIO,RR665,0,RR665,GRRHIO|RR665
GRRHIO,PDP2,0,PDP2,GRRHIO|PDP2
GRRHIO,RR396,0,RR396,GRRHIO|RR396
HEALTHIX,YPPNMM,0,YPPNMM,HEALTHIX|YPPNMM
GRRHIO,RR331,0,RR331,GRRHIO|RR331
GRRHIO,RR243,0,RR243,GRRHIO|RR243
HEALTHIX,GRHO,0,GRHO,HEALTHIX|GRHO
BRONX,WESTCHESTER_MEDICAL_HEALTHCARE,0,WESTCHESTER MEDICAL HEALTHCARE,BRONX|WESTCHESTER MEDICAL HEALTHCARE
GRRHIO,UR1494,0,UR1494,GRRHIO|UR1494
BRONX,CHINATOWN_MEDICAL_PHYSICIAN,0,CHINATOWN MEDICAL PHYSICIAN,BRONX|CHINATOWN MEDICAL PHYSICIAN
TXD,WLSPOD,0,WLSPOD,TXD|WLSPOD
HIXNY,AMALWNDCRODOC,0,AMALWNDCRODOC,HIXNY|AMALWNDCRODOC
GRRHIO,UR2088,0,UR2088,GRRHIO|UR2088
TXD,TMGNOR,0,TMGNOR,TXD|TMGNOR
GRRHIO,UR0819,0,UR0819,GRRHIO|UR0819
BRONX,DOHMH_COHORT1,0,DOHMH COHORT1,BRONX|DOHMH COHORT1
HEALTHIX,BKIM,0,BKIM,HEALTHIX|BKIM
HIXNY,AHMCOT,0,AHMCOT,HIXNY|AHMCOT
GRRHIO,RR652,0,RR652,GRRHIO|RR652
HEALTHIX,DYPE,0,DYPE,HEALTHIX|DYPE
GRRHIO,UR0716,0,UR0716,GRRHIO|UR0716
HIXNY,SHSMHHEMONCDOC,0,SHSMHHEMONCDOC,HIXNY|SHSMHHEMONCDOC
HIXNY,1720405863,0,1720405863,HIXNY|1720405863
GRRHIO,UR2167,0,UR2167,GRRHIO|UR2167
HIXNY,WMCAPSIPVA,0,WMCAPSIPVA,HIXNY|WMCAPSIPVA
HIXNY,SHSPMHL7,0,SHSPMHL7,HIXNY|SHSPMHL7
HIXNY,RRHCSHP2,0,RRHCSHP2,HIXNY|RRHCSHP2
GRRHIO,BAYM,0,BAYM,GRRHIO|BAYM
GRRHIO,LMA.DUPLICATE,0,LMA,GRRHIO|LMA
HIXNY,SNTR7GERODOC,0,SNTR7GERODOC,HIXNY|SNTR7GERODOC
HEALTHIX,HLESICKA,0,HLESICKA,HEALTHIX|HLESICKA
GRRHIO,UR0581,0,UR0581,GRRHIO|UR0581
GRRHIO,RR709,0,RR709,GRRHIO|RR709
HEALTHIX,BDMG,0,BDMG,HEALTHIX|BDMG
HEALTHIX,FSNR,0,FSNR,HEALTHIX|FSNR
HEALTHIX,ARSM,0,ARSM,HEALTHIX|ARSM
HEALTHIX,VNASI,0,VNASI,HEALTHIX|VNASI
HECDCS,PERC-REIMER,0,PERC-REIMER,HECDCS|PERC-REIMER
HEALTHIX,HCC,0,HCC,HEALTHIX|HCC
GRRHIO,HBHS,0,HBHS,GRRHIO|HBHS
TXD,CANAL,0,CANAL,TXD|CANAL
GRRHIO,UR2089,0,UR2089,GRRHIO|UR2089
TXD,JMHSRG,0,JMHSRG,TXD|JMHSRG
GRRHIO,RR64,0,RR64,GRRHIO|RR64
GRRHIO,UR1790,0,UR1790,GRRHIO|UR1790
HIXNY,GRANDROME,0,GRANDROME,HIXNY|GRANDROME
HIXNY,SPIMAMEDDOC,0,SPIMAMEDDOC,HIXNY|SPIMAMEDDOC
GRRHIO,RR5,0,RR5,GRRHIO|RR5
GRRHIO,RRH393,0,RRH393,GRRHIO|RRH393
HIXNY,SPOBGYNCPDOC,0,SPOBGYNCPDOC,HIXNY|SPOBGYNCPDOC
GRRHIO,UR1660,0,UR1660,GRRHIO|UR1660
HECDCS,GOMATHI-PEDS,0,GOMATHI-PEDS,HECDCS|GOMATHI-PEDS
HIXNY,WMCAPSOBPO,0,WMCAPSOBPO,HIXNY|WMCAPSOBPO
BRONX,WENJING_ZHOU,0,WENJING ZHOU,BRONX|WENJING ZHOU
HECDCS,CHRISTIAN-HEALTH,0,CHRISTIAN-HEALTH,HECDCS|CHRISTIAN-HEALTH
HECDCS,KATHERINE-LUTHER,0,KATHERINE-LUTHER,HECDCS|KATHERINE-LUTHER
GRRHIO,RR398,0,RR398,GRRHIO|RR398
GRRHIO,UR0306,0,UR0306,GRRHIO|UR0306
GRRHIO,UR0683,0,UR0683,GRRHIO|UR0683
HIXNY,ELLSCTS,0,ELLSCTS,HIXNY|ELLSCTS
HEALTHIX,DOPRC,0,DOPRC,HEALTHIX|DOPRC
HEALTHIX,ELMP,0,ELMP,HEALTHIX|ELMP
GRRHIO,UR1998,0,UR1998,GRRHIO|UR1998
HIXNY,CVPHENTDOC,0,CVPHENTDOC,HIXNY|CVPHENTDOC
HEALTHIX,WIPC,0,WIPC,HEALTHIX|WIPC
GRRHIO,RR293,0,RR293,GRRHIO|RR293
TXD,CCDOH2PART2,0,CCDOH2PART2,TXD|CCDOH2PART2
GRRHIO,UR0120,0,UR0120,GRRHIO|UR0120
HIXNY,SPMEAPEDSDOC,0,SPMEAPEDSDOC,HIXNY|SPMEAPEDSDOC
GRRHIO,RR394,0,RR394,GRRHIO|RR394
GRRHIO,UR2077,0,UR2077,GRRHIO|UR2077
HIXNY,SPMEAMEDDOC,0,SPMEAMEDDOC,HIXNY|SPMEAMEDDOC
HECDCS,HOSP-PALL-CARE,0,HOSP-PALL-CARE,HECDCS|HOSP-PALL-CARE
HIXNY,SPSMSLEEPDOC,0,SPSMSLEEPDOC,HIXNY|SPSMSLEEPDOC
HEALTHIX,DEBHC,0,DEBHC,HEALTHIX|DEBHC
GRRHIO,UR0030,0,UR0030,GRRHIO|UR0030
GRRHIO,UR0513,0,UR0513,GRRHIO|UR0513
HIXNY,SHCPFFMCP,0,SHCPFFMCP,HIXNY|SHCPFFMCP
HIXNY,SMHAMONITOR,0,SMHAMONITOR,HIXNY|SMHAMONITOR
HEALTHIX,CCMNY,0,CCMNY,HEALTHIX|CCMNY
HEALTHIX,FMBMC,0,FMBMC,HEALTHIX|FMBMC
HEALTHIX,RDOHMH,0,RDOHMH,HEALTHIX|RDOHMH
HEALTHIX,HECCLINENT,0,HECCLINENT,HEALTHIX|HECCLINENT
HEALTHIX,ECWLICD,0,ECWLICD,HEALTHIX|ECWLICD
HIXNY,STPLEDDOC,0,STPLEDDOC,HIXNY|STPLEDDOC
HIXNY,ELLSGSMS,0,ELLSGSMS,HIXNY|ELLSGSMS
HEALTHIX,MMAJEED,0,MMAJEED,HEALTHIX|MMAJEED
HIXNY,STPLED,0,STPLED,HIXNY|STPLED
HEALTHIX,JLBM,0,JLBM,HEALTHIX|JLBM
HEALTHIX,GIMS,0,GIMS,HEALTHIX|GIMS
HIXNY,CPMCGENSUR,0,CPMCGENSUR,HIXNY|CPMCGENSUR
GRRHIO,UR0825,0,UR0825,GRRHIO|UR0825
HEALTHIX,LIPBPC,0,LIPBPC,HEALTHIX|LIPBPC
GRRHIO,UR1577,0,UR1577,GRRHIO|UR1577
HIXNY,SPIMLMEDDOC,0,SPIMLMEDDOC,HIXNY|SPIMLMEDDOC
GRRHIO,UR0209,0,UR0209,GRRHIO|UR0209
HEALTHIX,BRMC.DUPLICATE1,0,BRMC,HEALTHIX|BRMC
GRRHIO,FSCC,0,FSCC,GRRHIO|FSCC
HEALTHIX,ECWHSMD,0,ECWHSMD,HEALTHIX|ECWHSMD
GRRHIO,DSCN,0,DSCN,GRRHIO|DSCN
BRONX,NADAP.DUPLICATE,0,NADAP,BRONX|NADAP
HIXNY,ESSEXCNS,0,ESSEXCNS,HIXNY|ESSEXCNS
HEALTHIX,CBPNH,0,CBPNH,HEALTHIX|CBPNH
HIXNY,CMHUROL,0,CMHUROL,HIXNY|CMHUROL
TXD,BEACN2PART2,0,BEACN2PART2,TXD|BEACN2PART2
HEALTHIX,NRHCC.DUPLICATE1,0,NRHCC,HEALTHIX|NRHCC
GRRHIO,UR1028,0,UR1028,GRRHIO|UR1028
GRRHIO,RR799,0,RR799,GRRHIO|RR799
HECDCS,ROCHESTER-PSYCH,0,ROCHESTER-PSYCH,HECDCS|ROCHESTER-PSYCH
HIXNY,AMHSAPODHL7,0,AMHSAPODHL7,HIXNY|AMHSAPODHL7
GRRHIO,UR0147,0,UR0147,GRRHIO|UR0147
HIXNY,GRANDROMEDOC,0,GRANDROMEDOC,HIXNY|GRANDROMEDOC
HIXNY,SPCDICDMED,0,SPCDICDMED,HIXNY|SPCDICDMED
BRONX,ROOSEVELT_MEDICAL_SERVICES,0,ROOSEVELT MEDICAL SERVICES,BRONX|ROOSEVELT MEDICAL SERVICES
TXD,GASTRO,0,GASTRO,TXD|GASTRO
HEALTHIX,MMCARE,0,MMCARE,HEALTHIX|MMCARE
HEALTHIX,TWORR,0,TWORR,HEALTHIX|TWORR
BRONX,AYLIN_KIYICI,0,AYLIN KIYICI,BRONX|AYLIN KIYICI
HIXNY,CPMCOBGYN,0,CPMCOBGYN,HIXNY|CPMCOBGYN
HIXNY,WMCOPDRENAL,0,WMCOPDRENAL,HIXNY|WMCOPDRENAL
HIXNY,HECFCMG,0,HECFCMG,HIXNY|HECFCMG
HEALTHIX,GFRN,0,GFRN,HEALTHIX|GFRN
HECDCS,METROPOLITAN-NY,0,METROPOLITAN-NY,HECDCS|METROPOLITAN-NY
GRRHIO,RRH240,0,RRH240,GRRHIO|RRH240
TXD,CHNGWL,0,CHNGWL,TXD|CHNGWL
HIXNY,WMCAPSPHPODOC,0,WMCAPSPHPODOC,HIXNY|WMCAPSPHPODOC
HEALTHIX,CNHI,0,CNHI,HEALTHIX|CNHI
HEALTHIX,SBSMITHTOWN,0,SBSMITHTOWN,HEALTHIX|SBSMITHTOWN
HEALTHIX,CBPFM,0,CBPFM,HEALTHIX|CBPFM
HIXNY,JOHNEMS,0,JOHNEMS,HIXNY|JOHNEMS
HEALTHIX,MIMO,0,MIMO,HEALTHIX|MIMO
BRONX,ONE_HANSON_PL_PEDIATRICS,0,ONE HANSON PL PEDIATRICS,BRONX|ONE HANSON PL PEDIATRICS
GRRHIO,UR0436,0,UR0436,GRRHIO|UR0436
HEALTHIX,ECWEMCG,0,ECWEMCG,HEALTHIX|ECWEMCG
HIXNY,LETTRICKMED,0,LETTRICKMED,HIXNY|LETTRICKMED
HEALTHIX,MEMD,0,MEMD,HEALTHIX|MEMD
HIXNY,CMHPULMHL7,0,CMHPULMHL7,HIXNY|CMHPULMHL7
BRONX,HIGHLAND_MEDICAL_CARE,0,HIGHLAND MEDICAL CARE,BRONX|HIGHLAND MEDICAL CARE
HIXNY,AMALCARREH,0,AMALCARREH,HIXNY|AMALCARREH
GRRHIO,SPMH,0,SPMH,GRRHIO|SPMH
HIXNY,WMCAPSCSVADOC,0,WMCAPSCSVADOC,HIXNY|WMCAPSCSVADOC
BRONX,ADVANCED_MULTI_MEDICAL,0,ADVANCED MULTI MEDICAL,BRONX|ADVANCED MULTI MEDICAL
HEALTHIX,KGRM,0,KGRM,HEALTHIX|KGRM
GRRHIO,RR346,0,RR346,GRRHIO|RR346
GRRHIO,RR628,0,RR628,GRRHIO|RR628
HECDCS,ADVANCED-PEDS,0,ADVANCED-PEDS,HECDCS|ADVANCED-PEDS
HEALTHIX,BHI,0,BHI,HEALTHIX|BHI
HIXNY,CMHUROLHL7,0,CMHUROLHL7,HIXNY|CMHUROLHL7
TXD,CATSCL,0,CATSCL,TXD|CATSCL
GRRHIO,UR1627,0,UR1627,GRRHIO|UR1627
HEALTHIX,BENSMC,0,BENSMC,HEALTHIX|BENSMC
TXD,SZYMAN,0,SZYMAN,TXD|SZYMAN
GRRHIO,UR1552,0,UR1552,GRRHIO|UR1552
GRRHIO,RRH831,0,RRH831,GRRHIO|RRH831
GRRHIO,RRH096,0,RRH096,GRRHIO|RRH096
BRONX,QCW_MEDICAL_SRVCS,0,QCW MEDICAL SRVCS,BRONX|QCW MEDICAL SRVCS
HIXNY,WMCOPDORASU,0,WMCOPDORASU,HIXNY|WMCOPDORASU
GRRHIO,RBAS,0,RBAS,GRRHIO|RBAS
HIXNY,SPHPSRRH,0,SPHPSRRH,HIXNY|SPHPSRRH
HEALTHIX,RI,0,RI,HEALTHIX|RI
HEALTHIX,IRMP,0,IRMP,HEALTHIX|IRMP
TXD,CARIS,0,CARIS,TXD|CARIS
HEALTHIX,PCNY,0,PCNY,HEALTHIX|PCNY
HECDCS,ROCK-HOSP-GUILD,0,ROCK-HOSP-GUILD,HECDCS|ROCK-HOSP-GUILD
GRRHIO,TRMPED,0,TRMPED,GRRHIO|TRMPED
HIXNY,WMCAPSGASKIDOC,0,WMCAPSGASKIDOC,HIXNY|WMCAPSGASKIDOC
HECDCS,TACONIC-ULSTER,0,TACONIC-ULSTER,HECDCS|TACONIC-ULSTER
GRRHIO,EMSMTMAS,0,EMSMTMAS,GRRHIO|EMSMTMAS
GRRHIO,RR569,0,RR569,GRRHIO|RR569
HEALTHIX,BACRN,0,BACRN,HEALTHIX|BACRN
HIXNY,WMCAPSOPHKIDOC,0,WMCAPSOPHKIDOC,HIXNY|WMCAPSOPHKIDOC
HEALTHIX,ECWOLA,0,ECWOLA,HEALTHIX|ECWOLA
GRRHIO,UR1718,0,UR1718,GRRHIO|UR1718
GRRHIO,UR1490,0,UR1490,GRRHIO|UR1490
HEALTHIX,RU,0,RU,HEALTHIX|RU
GRRHIO,UR2043,0,UR2043,GRRHIO|UR2043
HIXNY,PAPLIMAGE319DOC,0,PAPLIMAGE319DOC,HIXNY|PAPLIMAGE319DOC
HEALTHIX,PPMPC,0,PPMPC,HEALTHIX|PPMPC
HEALTHIX,CPP.DUPLICATE1,0,CPP,HEALTHIX|CPP
GRRHIO,UR0160,0,UR0160,GRRHIO|UR0160
GRRHIO,UR0759,0,UR0759,GRRHIO|UR0759
HEALTHIX,HNT,0,HNT,HEALTHIX|HNT
